year,mileage,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,brand,car_age,yearly_mileage,has_insurance,price
2024.0,20000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,6666.666666666667,1,1100000000.0
2017.0,87000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,9.0,8700.0,1,1265000000.0
2017.0,170000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,9.0,17000.0,1,1567000000.0
2010.0,260000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,16.0,15294.117647058823,1,1000.0
2024.0,42000,11,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,14000.0,1,1050000000.0
2017.0,129000,3,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,pride_131,9.0,12900.0,1,1000000.0
2014.0,140000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,12.0,10769.23076923077,1,610000000.0
2020.0,12700,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,6.0,1814.2857142857142,0,2050000000.0
2015.0,212000,0,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,kia_cerato,11.0,17666.666666666668,0,4000000000.0
2016.0,160,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,10.0,14.545454545454545,1,1300000000.0
2009.0,300000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,17.0,16666.666666666668,1,9000000.0
2024.0,9000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,3000.0,0,2295000000.0
2009.0,270000,10,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,17.0,15000.0,1,860000.0
2015.0,87000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,7250.0,1,5950000000.0
2018.0,185000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,8.0,20555.555555555555,1,1800000000.0
2010.0,220000,7,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,peugeot_206,16.0,12941.176470588236,1,775000000.0
2008.0,560000,10,دنده‌ای,سالم و پلمپ,نیاز به تعمیر,دوررنگ,سالم و پلمپ,pride_131,18.0,29473.684210526317,1,345000000.0
2019.0,252000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,7.0,31500.0,1,650000000.0
2011.0,290000,0,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,renault_tondar-90,15.0,18125.0,0,900000000.0
2024.0,48000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,ضربه‌خورده,dena,2.0,16000.0,1,1890000000.0
2020.0,41000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,6.0,5857.142857142857,0,1900000000.0
2023.0,20000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,5000.0,1,2100000000.0
2022.0,68000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,4.0,13600.0,1,1850000000.0
2017.0,119000,5,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,hyundai_santafe-ix45,9.0,11900.0,1,2700000000.0
2020.0,132000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,6.0,18857.14285714286,1,890000000.0
2007.0,300,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,19.0,15.0,0,330000000.0
2015.0,115000,8,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,ضربه‌خورده,peugeot_pars,11.0,9583.333333333334,1,860000000.0
2012.0,280000,9,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,kia_cerato,14.0,18666.666666666668,1,1300000000.0
2017.0,100000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,10000.0,1,5490000000.0
2015.0,172000,0,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,11.0,14333.333333333334,0,1580000000.0
2015.0,185000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,15416.666666666666,0,1000.0
2016.0,105000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,9545.454545454546,1,5050000000.0
2016.0,112000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,10181.818181818182,1,3090000000.0
2015.0,168000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,11.0,14000.0,1,2970000000.0
2021.0,70,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,5.0,11.666666666666666,1,1600000000.0
1994.0,400000,10,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,32.0,12121.212121212122,1,230000000.0
2023.0,48000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,3.0,12000.0,1,1100000000.0
2013.0,264000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,13.0,18857.14285714286,1,3350000000.0
2018.0,50000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,5555.555555555556,1,4300000000.0
2017.0,230000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,23000.0,1,2480000000.0
2011.0,270000,10,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,15.0,16875.0,1,950000000.0
2007.0,250000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,19.0,12500.0,1,3600000000.0
2010.0,144000,9,اتوماتیک,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,kia_cerato,16.0,8470.588235294117,1,2780000000.0
2022.0,41000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,4.0,8200.0,0,2360000000.0
2019.0,180000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,7.0,22500.0,1,1260000000.0
2021.0,139000,0,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,quick,5.0,23166.666666666668,0,895000000.0
2021.0,117000,9,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,dena,5.0,19500.0,1,1800000000.0
2023.0,14000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,3500.0,1,3500000000.0
2026.0,0,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,0.0,0.0,1,1200000000.0
2015.0,162000,4,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,11.0,13500.0,1,540000000.0
2011.0,350000,0,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,ضربه‌خورده,pride_131,15.0,21875.0,0,399000000.0
2022.0,50000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,4.0,10000.0,1,1050000000.0
2023.0,62000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,3.0,15500.0,1,1525000000.0
2012.0,300000,0,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,14.0,20000.0,0,453000000.0
2020.0,100000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,6.0,14285.714285714286,1,1590000000.0
2009.0,260000,4,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,renault_tondar-90,17.0,14444.444444444445,1,980000000.0
2016.0,250000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,10.0,22727.272727272728,1,1250000000.0
2017.0,115000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,11500.0,1,3620000000.0
2019.0,134000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,7.0,16750.0,1,1400000000.0
2016.0,96000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,8727.272727272728,0,3350000000.0
2021.0,117000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,5.0,19500.0,1,880000000.0
2009.0,360000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,renault_tondar-90,17.0,20000.0,1,810000000.0
2025.0,3000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,1.0,1500.0,1,2100000000.0
2022.0,90000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,4.0,18000.0,1,1980000000.0
2022.0,68000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,13600.0,1,1530000000.0
2017.0,380000,9,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,renault_tondar-90,9.0,38000.0,1,950000000.0
2010.0,220000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,16.0,12941.176470588236,1,2580000000.0
2022.0,124000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,24800.0,1,1980000000.0
2022.0,65000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,4.0,13000.0,1,1420000000.0
2009.0,260000,0,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,pride_131,17.0,14444.444444444445,0,420000000.0
2022.0,80000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,4.0,16000.0,1,935000000.0
2004.0,310000,11,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_206,22.0,13478.260869565218,1,470000000.0
2008.0,270000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,18.0,14210.526315789473,0,3550000000.0
2023.0,61000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,15250.0,1,3270000000.0
2025.0,3000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,1500.0,1,1130000000.0
2006.0,274000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,20.0,13047.619047619048,1,620000000.0
2017.0,104000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,10400.0,1,3420000000.0
2011.0,330000,9,دنده‌ای,تعمیر شده,سالم,تمام‌رنگ,سالم و پلمپ,renault_tondar-90,15.0,20625.0,1,1295000000.0
2017.0,120000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,12000.0,1,1900000000.0
2021.0,97761,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,quick,5.0,16293.5,1,850000000.0
2015.0,147000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,12250.0,1,4930000000.0
2024.0,37000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,12333.333333333334,1,2290000000.0
2009.0,147000,5,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,17.0,8166.666666666667,1,856000000.0
2022.0,120000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,24000.0,1,1550000000.0
2017.0,123000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,9.0,12300.0,1,1019000000.0
2022.0,36000,2,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,4.0,7200.0,1,2220000000.0
2025.0,10,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,1.0,5.0,1,2450000000.0
2023.0,85000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,21250.0,1,2150000000.0
2025.0,30000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,1.0,15000.0,1,2050000000.0
2006.0,380000,10,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_206,20.0,18095.238095238095,1,545000000.0
2014.0,218000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,12.0,16769.23076923077,0,1900000000.0
2024.0,24000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,8000.0,0,1100000000.0
2023.0,29000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,3.0,7250.0,0,970000000.0
2015.0,93000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,7750.0,1,5750000000.0
2011.0,400000,5,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,15.0,25000.0,1,410000000.0
2021.0,66000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,quick,5.0,11000.0,1,900000000.0
2008.0,287000,8,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,kia_cerato,18.0,15105.263157894737,1,1950000000.0
2019.0,152000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,7.0,19000.0,0,850000000.0
2022.0,88000,1,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,quick,4.0,17600.0,1,910000000.0
2012.0,640000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,14.0,42666.666666666664,1,400000000.0
2011.0,490000,9,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,15.0,30625.0,1,3400000000.0
2010.0,270000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,16.0,15882.35294117647,1,5050000000.0
2009.0,400000,8,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,peugeot_206,17.0,22222.222222222223,1,820000000.0
2015.0,137000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,11.0,11416.666666666666,0,4520000000.0
2019.0,124000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,7.0,15500.0,1,3250000000.0
2010.0,219000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,16.0,12882.35294117647,1,890000000.0
2022.0,53000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,4.0,10600.0,1,2400000000.0
2010.0,124000,5,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_206,16.0,7294.117647058823,1,1100000000.0
2022.0,70000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,4.0,14000.0,1,1940000000.0
2023.0,107000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,26750.0,1,1990000000.0
2018.0,40000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,4444.444444444444,1,3650000000.0
2017.0,130000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,13000.0,1,3650000000.0
2003.0,380000,11,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,peugeot_206,23.0,15833.333333333334,1,450000000.0
2022.0,112000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,quick,4.0,22400.0,1,810000000.0
2023.0,65000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,16250.0,1,2080000000.0
2008.0,400,11,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,18.0,21.05263157894737,1,830000000.0
2020.0,117400,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,mvm_x22,6.0,16771.428571428572,1,1600000000.0
2006.0,300000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,20.0,14285.714285714286,1,335000000.0
2021.0,130000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,5.0,21666.666666666668,1,1765000000.0
2017.0,136000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,9.0,13600.0,1,1520000000.0
2008.0,350000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,18.0,18421.052631578947,1,3580000000.0
2018.0,113000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,12555.555555555555,1,11000.0
2003.0,222222,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,23.0,9259.25,1,247000000.0
2023.0,31000,2,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,7750.0,1,2190000000.0
2017.0,200000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,20000.0,1,1580000000.0
2008.0,200000,10,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,رنگ‌شده,renault_tondar-90,18.0,10526.315789473685,1,840000000.0
2015.0,320000,11,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,hyundai_santafe-ix45,11.0,26666.666666666668,1,2480000000.0
2026.0,6,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,0.0,6.0,0,1250000000.0
2022.0,40500,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,8100.0,1,1540000000.0
2024.0,25000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,8333.333333333334,1,1100000000.0
2018.0,65000,0,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,renault_tondar-90,8.0,7222.222222222223,0,1710000000.0
2023.0,20000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,3.0,5000.0,1,990000000.0
2007.0,400000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,19.0,20000.0,1,375000000.0
2018.0,62000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,6888.888888888889,1,4100000000.0
2007.0,253222,6,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,pride_131,19.0,12661.1,1,285000.0
2023.0,46000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,11500.0,1,1930000000.0
2014.0,200000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,12.0,15384.615384615385,0,1100000000.0
2016.0,90000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,8181.818181818182,0,4500000000.0
2024.0,21000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,7000.0,1,2300000000.0
2018.0,140000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,8.0,15555.555555555555,1,1590000000.0
2023.0,120000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,dena,3.0,30000.0,1,1850000000.0
2019.0,98000,3,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_pars,7.0,12250.0,1,1250000000.0
2024.0,43000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,2.0,14333.333333333334,1,2200000000.0
2015.0,146000,6,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,hyundai_santafe-ix45,11.0,12166.666666666666,1,6500000000.0
2023.0,32000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,8000.0,1,1950000000.0
2014.0,88000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,12.0,6769.2307692307695,0,1000000.0
2011.0,357000,5,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,renault_tondar-90,15.0,22312.5,1,860000000.0
2023.0,24000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,3.0,6000.0,1,1050000.0
2016.0,140000,4,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_206,10.0,12727.272727272728,1,860000000.0
2022.0,50000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,quick,4.0,10000.0,1,950000000.0
2015.0,238000,9,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,dena,11.0,19833.333333333332,1,1250000000.0
2018.0,133000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,mvm_x22,8.0,14777.777777777777,1,1548000000.0
2022.0,62000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,4.0,12400.0,1,1050000000.0
2017.0,230000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,23000.0,0,1700000000.0
2015.0,207000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_pars,11.0,17250.0,1,1170000000.0
2020.0,100,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,6.0,14.285714285714286,1,1485000000.0
2024.0,8500,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,2833.3333333333335,1,1500000.0
2008.0,450000,8,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,renault_tondar-90,18.0,23684.21052631579,1,900000000.0
2018.0,190000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,8.0,21111.11111111111,1,980000000.0
2017.0,38000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,3800.0,1,3900000000.0
2010.0,260000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,16.0,15294.117647058823,1,510000000.0
2021.0,56000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,5.0,9333.333333333334,1,1880000000.0
2008.0,279000,9,دنده‌ای,سالم و پلمپ,نیاز به تعمیر,دوررنگ,سالم و پلمپ,renault_tondar-90,18.0,14684.21052631579,1,1000.0
2020.0,120000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,6.0,17142.85714285714,1,2800000000.0
2022.0,100,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,20.0,1,1375000000.0
2017.0,100000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,10000.0,0,5200000000.0
2024.0,23000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,7666.666666666667,1,1190000000.0
2011.0,300000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,15.0,18750.0,1,726000000.0
2023.0,11000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,2750.0,1,3400000000.0
2023.0,66000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,16500.0,1,1925000000.0
